,place_name,coordinate_x,coordinate_y
14,Maromme ,49.476736999575365,1.0308207999999999
15,Marquette,50.67609679930902,3.0647175
16,Martignas,44.840536400482684,-0.7761489000000001
17,Martigues ,43.40572790054198,5.054817600000001
18,Marvejols ,44.5532621005047,3.2901135
19,Massy ,48.730157999759264,2.2766734999999994
0,Matoury ,4.849671199517781,-52.326869499999994
1,Maubeuge ,50.27964169939039,3.9674127
2,Mauguio ,43.615482500541084,4.009836599999999
3,Mauléon,43.223337300540685,-0.8885873
4,Maurepas ,48.76187349975136,1.9451480000000003
5,Mauriac ,45.21782850044599,2.331882
6,Mayenne ,48.30442179986418,-0.6179871
7,Mazamet ,43.49023170054193,2.3764363
8,Meaux ,48.95827079970268,2.8773541
9,Melun ,48.539926999806326,2.6608169
10,Mende ,44.51802260050706,3.4991056999999994
11,Mennecy ,48.56666449979973,2.4347044
12,Menton ,43.77534950053867,7.502921300000001
13,Méricourt ,50.40158029936446,2.8664217
14,Mérignac ,44.842236100482545,-0.6469599
15,Méru ,49.23619779963404,2.1355087
16,Meudon ,48.812668799738766,2.2385431999999996
17,Meylan ,45.209247100446916,5.781198299999999
18,Meyrin ,46.22832260030566,6.071201599999999
19,Meyzieu ,45.776463700375764,5.0044767
0,Mèze ,43.42459850054201,3.5988383
1,Millau ,44.100669300528985,3.0777594
2,Mimizan ,44.20197960052465,-1.2309277999999997
3,Mions ,45.663896300391386,4.9570975
4,Miramas ,43.582733000541396,5.0025809
5,Mirande ,43.51432440054184,0.40414729999999993
6,Mirecourt ,48.300530199865136,6.131297399999999
7,Miribel ,45.82352270036898,4.952852499999999
8,Mitry,48.983967399696304,2.6183971
9,Moissac ,44.10508860052881,1.0846682
10,Moissy,48.627229799784764,2.5937072999999997
11,Mondelange ,49.26195429962771,6.168332
12,Mondeville ,49.17710379964858,-0.3202230999999999
13,Mons,50.64285469931549,3.1093515999999997
14,Montaigu ,46.97617930016613,-1.312169
15,Montargis ,47.99786279993821,2.7310071999999996
16,Montataire ,49.25613109962914,2.4342569
17,Montauban ,44.01758350053206,1.3549991
18,Montbard ,47.62416740002553,4.3373194
19,Montbéliard ,47.51023680005135,6.7977564
0,Montbrison ,45.60728750039899,4.0627318
1,Montceau,46.67404550022577,4.3631681
2,Mont,43.89113180053594,-0.500972
3,Montélimar ,44.55793910050438,4.750318
4,Montereau,48.38496469984446,2.9557005999999997
5,Montesson ,48.907642099715225,2.1492681
6,Monteux ,44.03492810053145,4.9968733
7,Montfermeil ,48.899267899717316,2.5660398999999994
8,Montgeron ,48.70388729976575,2.4605106999999995
9,Montigny,50.42689999935921,2.9298800000000003
10,Montigny,48.769893699749396,2.0381228
11,Montigny,48.995911299693354,2.1989225
12,Montigny,49.09998319966758,6.153041
13,Montivilliers ,49.54564349955874,0.192418
14,Montlouis,47.38810230007854,0.8269289
15,Montluçon ,46.33992760028663,2.6067229
16,Montmagny ,48.972857099699056,2.343561
17,Montmorency ,48.98916929969501,2.3197111
18,Montrouge ,48.818854399737255,2.3194374999999994
19,Mont,49.46789999957751,1.0813000000000001
0,Morangis ,48.70229559976616,2.3367599
1,Morez ,46.52032850025445,6.023548599999999
2,Morlaix ,48.58249319979582,-3.833197199999999
3,Morne,16.331117500062227,-61.457923699999995
4,Morsang,48.664141499775624,2.3527727999999994
5,Mortagne,48.52051059981111,0.5501095
6,Morteau ,47.05693670014951,6.6047189
7,Mouans,43.62038520054103,6.9703991
8,Mougins ,43.60088980054123,6.9963543
9,Moulins ,46.56605260024607,3.3331703
10,Mouvaux ,50.70289999930383,3.13689
11,Moyeuvre,49.25144369963028,6.045398199999999
12,M,-12.760194100188183,45.08768919999999
13,Muret ,43.459985800541986,1.3262331999999997
14,Mussidan ,45.03695090046468,0.3642959
15,Nanterre ,48.89242729971899,2.2071267
16,Narbonne ,43.183766100540154,3.0042120999999997
17,Nemours ,48.26802599987306,2.6953079
18,Nérac ,44.13539790052756,0.3392503
19,Neufchâteau ,48.35530139985174,5.6948571
0,Neuilly,48.860871199726816,2.5060144
1,Neuilly,48.85655569972791,2.5290045
2,Neuilly,48.88468299972092,2.2695658
3,Neuville,50.75027009929478,3.1525134999999995
4,Nevers ,46.987660100163794,3.1577203
5,Niort ,46.32411320028935,-0.4649402999999999
6,Nœux,50.47539999934916,2.6621899
7,Nogaro ,43.75916670053897,-0.0327778
8,Nogent,48.32180899985994,0.8211487999999999
9,Nogent,48.838800899732284,2.4917291999999995
10,Nogent,49.274471099624655,2.4676727000000005
11,Noisiel ,48.8457346997306,2.6200032000000006
12,Noisy,48.84939719972968,2.5519570999999996
13,Noisy,48.88977509971967,2.4516055
14,Nontron ,45.52930740040913,0.6622534999999999
15,Noyelles,50.41976899936069,2.9964589999999998
16,Noyon ,49.58055609955038,3.0000287999999995
17,Oiapoque ,3.8432127996015373,-51.835079799999995
18,Oignies ,50.46429999935145,2.99387
19,Oissel ,49.34243749960802,1.0957097999999998
0,Olivet ,47.86509839996965,1.9015752
1,Ollioules ,43.13972050053947,5.8483538
2,Oloron,43.192240800540276,-0.6115586
3,Onnaing ,50.387076899367514,3.6011231
4,Orange ,44.137131100527476,4.807878299999999
5,Orbec ,49.022222199686844,0.4075
6,Orly ,48.74316829975603,2.4023909999999997
7,Ormesson,48.785640999745496,2.5483998
8,Orsay ,48.699183999766944,2.1874570000000007
9,Orthez ,43.487496300541935,-0.7738362999999999
10,Orvault ,47.27112170010408,-1.623206
11,Osny ,49.066048699675996,2.0614598
12,Ouangani ,-12.850130800196984,45.13990660000001
13,Ouistreham ,49.27735619962395,-0.2579265
14,Oullins ,45.71532540038432,4.803933099999999
15,Outreau ,50.70369159930368,1.5845683999999998
16,Oyonnax ,46.25751740030074,5.6556181
17,Ozoir,48.762090399751344,2.6719420999999994
18,Pacé ,48.146572599902505,-1.7728997
19,Palaiseau ,48.714458699763135,2.2453842000000006
0,Pamandzi ,-12.798344600191923,45.27465149999999
1,Pamiers ,43.11475150053903,1.6082176999999998
2,Panazol ,45.83699710036702,1.3059422
3,Pantin ,48.896502299718,2.4019804
4,Paray,46.4505590002671,4.117795900000001
5,Parempuyre ,44.94853790047309,-0.6052708
6,Parthenay ,46.6481266002307,-0.24726869999999998
7,Passy ,45.9234886003542,6.6859905
8,Périgueux ,45.1909365004489,0.7184406999999999
9,Pernes,43.99846270053271,5.059255
10,Péronne ,49.9289577994685,2.9321899
11,Persan ,49.15121089965498,2.2765575
12,Pertuis ,43.69514680054007,5.5032671
13,Pessac ,44.805615000485645,-0.6308396
14,Petit,16.1913912000464,-61.590348799999994
15,Petite,-21.35388840027012,55.5646526
16,Pierrefitte,48.96375889970132,2.3601021999999996
17,Pierrelatte ,44.377847400515606,4.6976609
18,Plaisance,43.56530120054153,1.2978343000000003
19,Plaisir ,48.81739899973762,1.9476363000000003
0,Plan,43.34600290054176,5.4618046
1,Plérin ,48.53488169980757,-2.7695752
2,Plœmeur ,47.73545909999992,-3.4270533999999997
3,Ploërmel ,47.932378599953765,-2.3980799999999998
4,Ploufragan ,48.48934319981881,-2.7933133
5,Plougastel,48.37423169984709,-4.369679
6,Plouzané ,48.38171649984527,-4.621204399999999
7,Pointe,16.240863600052023,-61.533407699999984
8,Poissy ,48.92743899971032,2.0428293
9,Pont,48.90259459971648,6.054769099999999
10,Pontarlier ,46.90403480018074,6.3546345
11,Pont,49.3510903996059,0.5213177
12,Pontault,48.80091319974169,2.6068064
13,Pontchâteau ,47.43733740006764,-2.0880233
14,Pont,45.7971315003728,3.2492577
15,Pontivy ,48.064772899922204,-2.9675701999999995
16,Pont,49.28595379962182,0.18416779999999996
17,Pontoise ,49.05088449967973,2.1008067
18,Pont,49.30124829961807,2.6045837999999994
19,Pont,44.253858900522175,4.6456631
0,Pornic ,47.11526950013733,-2.1040102
1,Pornichet ,47.2613293001062,-2.3364238
2,Port,43.40309800054197,4.9806998
3,Portes,44.875343400479665,4.877493599999999
4,Porto,41.592109100452454,9.2761531
5,Privas ,44.73527080049135,4.598673300000001
6,Provins ,48.560295899801304,3.2988088999999996
7,Puteaux ,48.884152199721065,2.2368863
8,Puy,44.502502035265316,1.140525425617148
9,Quetigny ,47.3125861000951,5.116269399999999
10,Quimper ,47.99603249993864,-4.102478199999999
11,Quimperlé ,47.869288199968665,-3.5505644000000003
12,Raismes ,50.39163129936657,3.4823888
13,Rambouillet ,48.64528509978028,1.8192070000000002
14,Ramonville,43.546053300541665,1.4749101
15,Redon ,47.65106820001937,-2.0842143
16,Remiremont ,48.0158950999339,6.591261499999999
17,Rémire,4.905014799513669,-52.277164199999994
18,Rethel ,49.50914469956754,4.3666467
19,Revel ,43.458210200542,2.0055889999999996
0,Rezé ,47.1905456001214,-1.5695287000000002
1,Ribérac ,45.24780330044271,0.33980939999999993
2,Rillieux,45.82351400036899,4.8994366
3,Riom ,45.89306800035875,3.1136667
4,Riorges ,46.04375040033566,4.0337193
5,Ris,48.653875399778144,2.4151151
6,Rive,45.528840100409184,4.6187385999999995
7,Rivière,14.486951199846766,-60.9032777
8,Rivière,14.527673099851555,-60.97878719999999
9,Roanne ,46.03455720033711,4.0729178
10,Rochefort ,45.94384120035111,-0.9687519000000001
11,Rodez ,44.3513062005171,2.5727883
12,Rognac ,43.48723410054193,5.234290299999999
13,Roissy,48.79037869974431,2.6545195
14,Romainville ,48.88529579972078,2.4358326
15,Romans,45.045888600463805,5.0528681
16,Rombas ,49.251504799630275,6.0938369
17,Romilly,48.51957339981135,3.7264161000000002
18,Romorantin,47.35921820008491,1.7434925
19,Ronchin ,50.60567489932283,3.0778826999999995
0,Roncq ,50.75312319929423,3.1209015999999994
1,Roquebrune,43.76410470053888,7.4565697
2,Roquebrune,43.443356500541995,6.6363623
3,Rosny,48.87166259972417,2.4875193
4,Roubaix ,50.691589299306,3.1741734
5,Royan ,45.624533200396684,-1.0287636
6,Roye ,49.698618599522256,2.7930755000000005
7,Rueil,48.87777999972263,2.1802831999999994
8,Ruffec ,46.02870570033804,0.1994619
9,Rumilly ,45.867625400362535,5.942859099999999
10,Sablé,47.840071199975526,-0.3352048
11,Sada ,-12.851828900197145,45.0993169
12,Saint,43.958003500534005,2.8866641
13,Saint,50.44915189935456,3.4281141999999996
14,Saint,46.72270620021646,2.5046503
15,Saint,-20.96063330031023,55.649273099999995
16,Saint,48.27845989987051,4.0507314
17,Saint,50.660799999312,3.0446799999999996
18,Saint,47.33407040009042,5.0821629
19,Saint,47.69038490001033,-2.7358875
0,Saint,47.35770000008523,0.7399229999999999
1,Saint,49.10433969966652,6.7071754
2,Saint,47.46830810006076,-0.4932940999999999
3,Saint,-21.03318800030311,55.713150799999994
4,Saint,48.997382399692974,2.3568947999999996
5,Saint,48.51411339981269,-2.7603283
6,Saint,45.47482980041599,4.5098046
7,Saint,44.801136300486014,3.2757823999999998
8,Saint,46.38779890027824,5.864150099999999
9,Saint,16.025480500027427,-61.6981469
10,Saint,48.843741199731056,2.219344
11,Saint,42.61764790052323,3.0043727999999996
12,Saint,48.79970799974201,2.0672138
13,Saint,47.405244800074755,0.6658199
14,Saint,43.18100870054012,5.711516
15,Saint,48.287315299868354,6.9477708
16,Saint,48.6371124997823,4.9473513
17,Sainte,16.225685000050298,-61.3859128
18,Sainte,45.736225500381444,4.793476699999999
19,Sainte,48.6407871997814,2.3259128999999996
0,Saint,45.232507900444375,5.681780999999999
1,Sainte,14.468280999844579,-60.9214796
2,Sainte,47.2493864001088,-1.4865339
3,Sainte,14.783269999881668,-60.993035500000005
4,Sainte,-20.896860200316368,55.551733999999996
5,Sainte,43.308710000541524,6.637714
6,Sainte,49.09041919966996,4.8967637
7,Sainte,16.332735300062406,-61.698147000000006
8,Sainte,-21.127744500293648,55.792299899999996
9,Saintes ,45.74606630038004,-0.6300671
10,Saint,14.562272899855621,-60.9326931
11,Saint,42.71002870052715,2.8456715
12,Sainte,-20.904284500315658,55.6061193
13,Saint,43.17689100054005,-1.343027
14,Saint,47.2739351001035,-1.7810546
15,Saint,49.383099999598095,1.0916300000000003
16,Saint,48.53612149980726,2.5273470999999996
17,Saint,45.03349490046502,3.0931009
18,Saint,45.70010000038644,4.849349999999999
19,Saint,16.253200200053417,-61.2750706
0,Saint,43.1077682005389,0.7247218
1,Saint,45.695002100387164,4.7928827
2,Saint,46.24400830030302,6.025316199999999
3,Saint,48.899041299717354,2.0942791999999995
4,Saint,43.677007000540335,4.4318488
5,Saint,-21.05265840030118,55.2190297
6,Saint,42.98418650053617,1.1464455
7,Saint,48.97036639969968,2.2840638999999996
8,Saint,48.152412899901094,-1.6853980000000002
9,Saint,47.223300700114414,-1.6346964
10,Saint,46.7219444002166,-1.9441667000000002
11,Saint,48.57677059979725,-1.0927364
12,Saint,48.08064359991837,-1.7135028999999997
13,Saint,43.66503910054049,1.5039251999999999
14,Saint,45.94459580035102,-0.5195756
15,Saint,47.9200017999567,1.9737186000000002
16,Saint,47.9098023999591,1.8717431
17,Saint,43.387076300541935,-1.6635695
18,Saint,45.27752580043937,6.3453329
19,Saint,43.575179100541455,3.8264197
0,Saint,43.16295280053985,-1.2380527999999997
1,Saint,14.670405999868352,-61.038470799999985
2,Saint,-21.378930600267438,55.61906450000001
3,Saint,46.144478900319534,6.0812466999999994
4,Saint,48.27214919987205,4.0979239
5,Saint,45.88722220035963,0.9011111
6,Saint,45.499463900412906,4.242375899999999
7,Saint,42.773211400529576,2.9891635000000005
8,Saint,5.498857999473271,-54.03095020000001
9,Saint,43.66901010054044,7.190696899999999
10,Saint,-21.167769400289572,55.2881932
11,Saint,49.0212000996871,2.2480798999999996
12,Saint,49.11570039966372,-1.0906637
13,Saint,-21.284012400277522,55.41359620000001
14,Saint,48.64545279978024,-2.015418
15,Saint,48.843263299731206,2.4185126
16,Saint,50.72589319929942,1.6338669999999997
17,Saint,43.63842470054084,4.810292699999999
18,Saint,45.18366830044965,5.754479999999999
19,Saint,48.8033056997411,2.4853014999999994
0,Saint,48.81761109973755,2.4420701999999994
1,Saint,48.61215087171987,-0.39049435740028754
2,Saint,43.45220530054201,5.862294000000001
3,Saint,44.89588870047785,-0.7170764
4,Saint,48.630273499783996,2.3027478
5,Saint,47.27335170010361,-2.2138905
6,Saint,50.75157709929453,2.2534182999999994
7,Saint,43.55198470054164,1.5339526000000003
8,Saint,49.04476499968126,2.1059841
9,Saint,48.9117289997142,2.334267
10,Saint,43.327343800541655,-1.0345115
11,Saint,-21.000609900306323,55.2771585
12,Saint,43.72531620053958,-1.0515490999999997
13,Saint,-21.3606197002694,55.7660672
14,Saint,-21.341298000271458,55.47761739999999
15,Saint,47.38981520007818,0.7189760999999999
16,Saint,48.61378669978808,2.5053809999999994
17,Saint,49.019228399687584,-0.0333457
18,Saint,45.69653470038693,4.944163499999999
19,Saint,49.84652529948758,3.2876843
0,Saint,43.425530300542,6.769424399999999
1,Saint,43.788578200538396,4.831749799999999
2,Saint,50.37101649937092,3.5547336
3,Saint,47.20350290011863,-1.4992074999999998
4,Saint,46.641346200231986,4.371751599999999
5,Saint,43.66048370054056,-1.3029669
6,Saint,45.512749400411224,1.2033137999999999
7,Sallanches ,45.93612460035229,6.630255099999999
8,Sallaumines ,50.42054349936053,2.8591237999999994
9,Salon de Provence ,43.64052370054081,5.0980225
10,Sanary,43.11772380053908,5.800883899999999
11,Sannois ,48.97172669969934,2.2568296
12,Saran ,47.94940389994972,1.8764208999999998
13,Sarcelles ,48.99608129969331,2.3796245000000003
14,Sarlat,44.88794310047855,1.2161321
15,Sarrebourg ,48.73423899975823,7.0557352
16,Sarreguemines ,49.10948359966525,7.070886499999999
17,Sartrouville ,48.940901599706976,2.1585037
18,Sassenage ,45.20660780044721,5.6629992
19,Saumur ,47.259622400106586,-0.0785177
0,Savigny,48.595868099792504,2.5798953
1,Savigny,48.67945719977183,2.3458417
2,Sceaux ,48.77905919974714,2.2886619
3,Schœlcher ,14.616945099862058,-61.100455899999986
4,Seclin ,50.545210199334946,3.0252818999999995
5,Sedan ,49.703375899521106,4.9433409
6,Semur,47.49021490005583,4.3328705
7,Senlis ,49.20654039964135,2.5846582
8,Sens ,48.1978558998901,3.2826059999999995
9,Septèmes,43.398952900541964,5.366396499999999
10,Sète ,43.401443400541964,3.6959770999999995
11,Sevran ,48.93763399970779,2.5298164
12,Sèvres ,48.824740699735784,2.2127083
13,Seyssinet,45.17907680045016,5.6899617
14,Sézanne ,48.724875199760554,3.7263127
15,Sin,50.3644330993723,3.1117294999999996
16,Sisteron ,44.19634670052489,5.9443791
17,Six,43.093510500538635,5.839395299999999
18,Soissons ,49.383762099597924,3.327613
19,Soisy,48.987504399695425,2.3002884999999997
0,Somain ,50.35892369937347,3.2810971999999996
1,Sorgues ,44.00664030053243,4.8725016
2,Sotteville,49.4151548995903,1.089746
3,Stains ,48.95656689970309,2.3825153999999995
4,Stiring,49.20114319964266,6.9276846
5,Sucy,48.77113229974909,2.5221284
6,Suresnes ,48.87109939972429,2.2283997
7,Talange ,49.23689549963388,6.173694099999999
8,Talant ,47.33596170008999,5.004764099999999
9,Talence ,44.80884380048536,-0.5879628999999998
10,Tarare ,45.894255500358575,4.4371374
11,Tarascon ,43.80536540053804,4.6585114999999995
12,Tarbes ,43.232858000540794,0.0781021
13,Tarnos ,43.5405622005417,-1.4611915
14,Tassin,45.75983860037811,4.7657747
15,Taverny ,49.02658879968573,2.2234970999999994
16,Tergnier ,49.65584649953239,3.2918511
17,Terville ,49.34499859960738,6.134391399999999
18,Thiais ,48.76436639975076,2.391024
19,Thiers ,45.855795000364274,3.5489707
0,Thionville ,49.35792719960423,6.1675872
1,Thonon,46.37313030028083,6.4779447999999995
2,Thouaré,47.26688240010501,-1.4410916
3,Thouars ,46.97901930016554,-0.21537409999999999
4,Tinqueux ,49.247899999631166,3.986009999999999
5,Tonnerre ,47.856466199971685,3.9733033
6,Torcy ,48.85149999972916,2.65265
7,Toul ,48.676262399772604,5.8941759
8,Tourcoing ,50.72350379929987,3.1605713999999994
9,Tournefeuille ,43.582784600541395,1.3466543
10,Tournon,45.067515600461675,4.832852
11,Tournus ,46.56173730024686,4.9122425
12,Trappes ,48.77609569974786,1.9988356
13,Trélazé ,47.446067400065694,-0.4652451999999999
14,Tremblay,France,48.980203499697225
15,Trets ,43.44690810054201,5.6851424999999995
16,Triel,48.98092499969704,2.0030818
17,Trouville,49.3683332996017,0.08249999999999999
18,Tsingoni ,-12.789725200191079,45.1038055
19,Tulle ,45.26783470044047,1.7706797
0,Uckange ,49.3007648996182,6.158868399999999
1,Ussel ,45.54559100040704,2.3119396999999995
2,Ustaritz ,43.39876000054196,-1.4562207
3,Vaires,48.87328409972375,2.6398291999999994
4,Vaison,44.24076410052283,5.075736999999999
5,Valbonne ,43.64114100054079,7.008625499999999
6,Val,49.27168389962532,1.2128991999999998
7,Valence ,44.93322770047449,4.8920811
8,Valenciennes ,50.357931699373665,3.5234845999999997
9,Valentigney ,47.462292500062084,6.8308784
10,Valenton ,48.74431889975573,2.4699740999999995
11,Vallauris ,43.57610010054144,7.05859
12,Valognes ,49.508954699567596,-1.4708173999999998
13,Valréas ,44.385145500515186,4.990608899999999
14,Valréas ,44.385145500515186,4.990608899999999
15,Valserhône ,46.10764760032548,5.8261219
16,Vandœuvre,48.65996759977666,6.1724618
17,Vannes ,47.65867720001762,-2.7599079
18,Vanves ,48.821203699736685,2.2892589999999995
19,Vaulx,45.778425500375455,4.9206153
0,Vauréal ,49.030076299684886,2.0205772999999994
1,Vauvert ,43.69243820054012,4.2754772
2,Vaux,48.525554199809896,2.6831642
3,Veauche ,45.56229130040489,4.289239899999999
4,Vélizy,48.78094959974666,2.1900052
5,Vence ,43.72267040053962,7.111417499999999
6,Vendôme ,47.79344529998644,1.0662255999999999
7,Vénissieux ,45.69771090038677,4.8855965999999995
8,Verdun ,49.15892779965308,5.3867277
9,Verneuil,48.97920519969749,1.9756366999999995
10,Vernon ,49.091781399669635,1.4886571
11,Vernouillet ,48.71665449976261,1.3650921999999999
12,Verrières,48.746781899755135,2.2653844
13,Versailles ,48.803540299741044,2.1266886
14,Vertou ,47.168521100126064,-1.4722241999999999
15,Vesoul ,47.61973950002655,6.1544694
16,Vichy ,46.123926800322856,3.4203711999999995
17,Vidauban ,43.42731830054201,6.4314327
18,Vienne ,45.52524000040963,4.874769999999999
19,Vierzon ,47.221748900114726,2.0691421
0,Vieux,50.47242279934977,3.5675783999999995
1,Vigneux,48.69985519976678,2.4172116999999997
2,Villebon,48.700004599766736,2.2276489
3,Ville,48.82793619973501,2.1894240999999997
4,Villefontaine ,45.614003000398085,5.158057399999999
5,Villefranche,44.35176230051707,2.0375431
6,Villefranche,45.98647490034461,4.726611
7,Villejuif ,48.79210979974389,2.3633048000000003
8,Villemomble ,48.88188599972161,2.5076181
9,Villenave,44.77378720048826,-0.5595028999999999
10,Villeneuve,50.619317399320146,3.1314002
11,Villeneuve,48.93504879970843,2.3324726999999994
12,Villeneuve,48.73503079975803,2.4077003
13,Villeneuve,43.96365950053384,4.796922399999999
14,Villeneuve,43.53281170054174,3.8627227
15,Villeneuve,43.65799470054059,7.1217592
16,Villeneuve,48.73052719975916,2.4478199999999997
17,Villeneuve,44.40566150051402,0.7046455
18,Villeparisis ,48.939343999707354,2.6176193
19,Villepinte ,48.96365659970133,2.5347540999999993
0,Villers,49.254947899629435,3.0909274999999994
1,Villers,48.673134399773375,6.1536378
2,Villerupt ,49.46846799957738,5.9326783
3,Villetaneuse ,48.960967599702,2.3436609
4,Villiers,49.00749989969047,2.3880846999999994
5,Villiers,48.82620549973543,2.5406696
6,Vincennes ,48.84745079973016,2.4396714
7,Vire ,48.838519799732374,-0.8893292999999999
8,Viroflay ,48.79959509974204,2.1730571
9,Viry,48.67087289977396,2.3750351
10,Vitré ,48.124450299907835,-1.214331
11,Vitrolles ,43.459369600542,5.2482643
12,Vitry,48.72622249976023,4.585162199999999
13,Vitry,48.787599999745005,2.39164
14,Vittel ,48.20207169988907,5.9418851
15,Voiron ,45.36313860042953,5.591075099999999
16,Voisins,48.758664399752185,2.0510181999999997
17,Vouziers ,49.39808379959445,4.7003648
18,Wasquehal ,50.66915769931034,3.1312446999999994
19,Wattignies ,50.58787789932637,3.0511655
0,Wattrelos ,50.701601499304104,3.2153906999999995
1,Wervik ,50.778019599289536,3.0438360000000007
2,Woippy ,49.15158479965487,6.1519224
3,Yerres ,48.71681099976257,2.4879753
4,Yssingeaux ,45.143555600453915,4.1244363
5,Yutz ,49.361505799603364,6.191927599999999
6,Yvetot ,49.61793839954142,0.7538866
7,Yzeure ,46.567656800245764,3.3539774999999996
