,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
515,20 July 1999,-,32.644 km/h,Na,ME - Men Elite,174 km,GT.A.Stage,Na,Na,571,5500,Saint-Gaudens,Piau-Engaly,n/a,1255,? km solo,Na
516,21 July 1999,-,36.327 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,300,4500,Lannemezan,Pau,n/a,1255,Sprint of small group,Na
517,22 July 1999,-,45.49 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,19,1444,Mourenx,Bordeaux,n/a,1255,Sprint of large group,Na
518,23 July 1999,-,42.372 km/h,Na,ME - Men Elite,182 km,GT.A.Stage,Na,Na,31,1691,Jonzac,Futuroscope,n/a,1255,4.5 km solo,Na
519,24 July 1999,-,50.09 km/h,Na,ME - Men Elite,57 km,GT.A.Stage,Na,Na,16,543,Futuroscope,Futuroscope,n/a,1255,,Na
520,25 July 1999,-,44.108 km/h,Na,ME - Men Elite,160 km,GT.A.Stage,Na,Na,23,1696,Arpajon,Paris,n/a,1255,Sprint of large group,Na
521,12 July 1998,-,40 km/h,Na,ME - Men Elite,180 km,GT.A.Stage,Na,Na,59,2311,Dublin,Dublin,n/a,1692,Sprint of large group,Na
522,13 July 1998,-,35.722 km/h,Na,ME - Men Elite,205.5 km,GT.A.Stage,Na,Na,28,2004,Enniscorthy,Cork,n/a,1692,Sprint of large group,Na
523,14 July 1998,-,47.47 km/h,Na,ME - Men Elite,169 km,GT.A.Stage,Na,Na,51,2144,Roscoff,Lorient,n/a,1692,Sprint of small group,Na
524,15 July 1998,-,43.382 km/h,Na,ME - Men Elite,252 km,GT.A.Stage,Na,Na,48,2538,Plouay,Cholet,n/a,1692,Sprint of large group,Na
525,16 July 1998,-,42.72 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,23,1678,Cholet,Chateauroux,n/a,1692,Sprint of large group,Na
526,17 July 1998,-,41.239 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,111,3000,La Chatre,Brive-la-Gaillarde,n/a,1692,Sprint of large group,Na
527,18 July 1998,-,46.144 km/h,Na,ME - Men Elite,58 km,GT.A.Stage,Na,Na,121,1318,Merygnac l'Eglise,Correze,n/a,1692,,Na
528,19 July 1998,-,40.368 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,107,2500,Brive-La-Gaillarde,Montauban,n/a,1692,Sprint of small group,Na
529,20 July 1998,-,39.232 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,99,2778,Montauban,Pau,n/a,1692,Sprint of small group,Na
530,21 July 1998,-,33.718 km/h,Na,ME - Men Elite,196.5 km,GT.A.Stage,Na,Na,471,5500,Pau,Luchon,n/a,1692,23 km solo,Na
531,22 July 1998,-,32.335 km/h,Na,ME - Men Elite,170 km,GT.A.Stage,Na,Na,549,5000,Luchon,Plateau de Beille,n/a,1692,7 km solo,Na
532,24 July 1998,-,48.88 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,69,2500,Tarascon-sur-Ariège,Cap d'Agde,n/a,1692,Sprint of large group,Na
533,25 July 1998,-,42.014 km/h,Na,ME - Men Elite,191 km,GT.A.Stage,Na,Na,68,1769,Frontignan-La-Peyrade,Carpentras,n/a,1692,Sprint of small group,Na
534,26 July 1998,-,40.977 km/h,Na,ME - Men Elite,185 km,GT.A.Stage,Na,Na,224,3000,Valréas,Grenoble,n/a,1692,Sprint of small group,Na
535,27 July 1998,-,32.989 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,578,6000,Grenoble,Les Deux Alpes,n/a,1692,55 km solo,Na
536,28 July 1998,-,36.023 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,432,5500,Vizille,Albertville,n/a,1692,Sprint à deux,Na
537,29 July 1998,-,-,Na,ME - Men Elite,149 km,Na,Na,Na,Na,Na,Albertville,Aix-les-Bains,n/a,1692,? - let us know!,Na
538,30 July 1998,-,44.573 km/h,Na,ME - Men Elite,218 km,GT.A.Stage,Na,Na,134,3000,Aix-les-Bains,Neuchâtel,n/a,1692,Sprint of large group,Na
539,31 July 1998,-,46.03 km/h,Na,ME - Men Elite,238 km,GT.A.Stage,Na,Na,72,2000,La Chaux-de-Fonds,Autun,n/a,1692,Sprint of small group,Na
540,01 August 1998,-,49.791 km/h,Na,ME - Men Elite,53 km,GT.A.Stage,Na,Na,58,790,Montceau-les-Mines,Le Creusot,n/a,1692,,Na
541,02 August 1998,-,39.27 km/h,Na,ME - Men Elite,147 km,GT.A.Stage,Na,Na,22,1593,Melun,Paris,n/a,1692,Sprint of large group,Na
542,06 July 1997,-,41.15 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,48,2080,Rouen,Forges-les-Eaux,n/a,1994,Sprint of large group,Na
543,07 July 1997,-,40.54 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,59,2808,St Valery-en-Caux,Vire,n/a,1994,Sprint of large group,Na
544,08 July 1997,-,45.63 km/h,Na,ME - Men Elite,224 km,GT.A.Stage,Na,Na,72,2568,Vire,Plumelec,n/a,1994,Sprint of small group,Na
545,09 July 1997,-,38.59 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,34,1809,Plumelec,Puy-du-Fou,n/a,1994,Sprint of large group,Na
546,10 July 1997,-,41.62 km/h,Na,ME - Men Elite,261.3 km,GT.A.Stage,Na,Na,38,2212,Chantonney,La Châtre,n/a,1994,147.5 km solo,Na
547,11 July 1997,-,36.44 km/h,Na,ME - Men Elite,217.5 km,GT.A.Stage,Na,Na,17,1443,Le Blanc,Marennes,n/a,1994,Sprint of large group,Na
548,12 July 1997,-,46.33 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,35,1616,Marennes,Bordeaux,n/a,1994,Sprint of large group,Na
549,13 July 1997,-,47.8 km/h,Na,ME - Men Elite,161.5 km,GT.A.Stage,Na,Na,52,1346,Sauternes,Pau,n/a,1994,Sprint of large group,Na
550,14 July 1997,-,33.61 km/h,Na,ME - Men Elite,182 km,GT.A.Stage,Na,Na,442,5000,Pau,Loudenvielles,n/a,1994,? km solo,Na
551,15 July 1997,-,32.5 km/h,Na,ME - Men Elite,252.5 km,GT.A.Stage,Na,Na,587,6000,Luchon,Andorra Arcalis,n/a,1994,7.5 km solo,Na
552,16 July 1997,-,37.76 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,171,3000,Andorra,Perpignan,n/a,1994,Sprint of small group,Na
553,18 July 1997,-,43.19 km/h,Na,ME - Men Elite,55 km,GT.A.Stage,Na,Na,145,1380,Saint-Etienne,Saint-Etienne,n/a,1994,,Na
554,19 July 1997,-,40.34 km/h,Na,ME - Men Elite,203.5 km,GT.A.Stage,Na,Na,341,3500,Saint-Etienne,l'alpe d'huez,n/a,1994,8.8 km solo,Na
555,20 July 1997,-,32.38 km/h,Na,ME - Men Elite,148 km,GT.A.Stage,Na,Na,619,5000,Bourg d'Oisans,Courchevel,n/a,1994,Sprint à deux,Na
556,21 July 1997,-,35.02 km/h,Na,ME - Men Elite,208.5 km,GT.A.Stage,Na,Na,455,5000,Courchevel,Morzine-Avoriaz,n/a,1994,? km solo,Na
557,22 July 1997,-,40.19 km/h,Na,ME - Men Elite,181 km,GT.A.Stage,Na,Na,259,3500,Morzine-Avoriaz,Fribourg,n/a,1994,Sprint of large group,Na
558,23 July 1997,-,44.5 km/h,Na,ME - Men Elite,218.5 km,GT.A.Stage,Na,Na,0,15,Fribourg,Colmar,n/a,1994,4.5 km solo,Na
559,24 July 1997,-,39.77 km/h,Na,ME - Men Elite,175.5 km,GT.A.Stage,Na,Na,213,3500,Colmar,Montbeliard,n/a,1994,78 km solo,Na
560,25 July 1997,-,42.42 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,36,1776,Montbeliard,Dijon,n/a,1994,Other,Na
561,26 July 1997,-,49.77 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,21,541,Disneyland-Paris,Disneyland-Paris,n/a,1994,,Na
562,27 July 1997,-,38.24 km/h,Na,ME - Men Elite,149.5 km,GT.A.Stage,Na,Na,32,1630,Disneyland-Paris,Paris,n/a,1994,Sprint of large group,Na
563,30 June 1996,-,41.8 km/h,Na,ME - Men Elite,209 km,GT.A.Stage,Na,Na,9,1139,'s-Hertogenbosch,'s-Hertogenbosch,n/a,1872,Sprint of large group,Na
564,01 July 1996,-,38.14 km/h,Na,ME - Men Elite,247.5 km,GT.A.Stage,Na,Na,19,1382,'s-Hertogenbosch,Wasquehal,n/a,1872,Sprint of large group,Na
565,02 July 1996,-,35.52 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,24,1512,Wasquehal,Nogent-sur-Oise,n/a,1872,Sprint of large group,Na
566,03 July 1996,-,40.48 km/h,Na,ME - Men Elite,232 km,GT.A.Stage,Na,Na,49,2325,Soissons,Lac de Madine,n/a,1872,Sprint of small group,Na
567,04 July 1996,-,34.914 km/h,Na,ME - Men Elite,242 km,GT.A.Stage,Na,Na,71,2518,Lac De Madine,Besançon,n/a,1872,Sprint of large group,Na
568,05 July 1996,-,40.64 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,16,1182,Arc-et-Senans,Aix les Bains,n/a,1872,1.5 km solo,Na
569,06 July 1996,-,34.37 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,590,5000,Chambery,Arc 1800,n/a,1872,3 km solo,Na
570,07 July 1996,-,35.271 km/h,Na,ME - Men Elite,30.5 km,GT.A.Stage,Na,Na,247,1556,Bourg-Saint-Maurice,Val d'Isere,n/a,1872,,Na
571,08 July 1996,-,39.02 km/h,Na,ME - Men Elite,46 km,GT.A.Stage,Na,Na,498,4750,Monetier les Bains,Sestriere,n/a,1872,26 km solo,Na
572,09 July 1996,-,40.59 km/h,Na,ME - Men Elite,208.5 km,GT.A.Stage,Na,Na,171,3000,Torino,Gap,n/a,1872,Sprint of large group,Na
573,11 July 1996,-,39.2 km/h,Na,ME - Men Elite,202 km,GT.A.Stage,Na,Na,191,3000,Gap,Valence,n/a,1872,1 km solo,Na
574,12 July 1996,-,26.15 km/h,Na,ME - Men Elite,143.5 km,GT.A.Stage,Na,Na,216,3000,Valence,Le Puy en Velay,n/a,1872,Sprint of small group,Na
575,13 July 1996,-,43.536 km/h,Na,ME - Men Elite,177 km,GT.A.Stage,Na,Na,258,3000,Le Puy En Velay,Superbesse,n/a,1872,Sprint of small group,Na
576,14 July 1996,-,45.399 km/h,Na,ME - Men Elite,186.5 km,GT.A.Stage,Na,Na,184,3000,Besse,Tulle,n/a,1872,2 km solo,Na
577,15 July 1996,-,44.962 km/h,Na,ME - Men Elite,176 km,GT.A.Stage,Na,Na,91,2629,Brive-La-Gaillarde,Villeneuve Sur Lot,n/a,1872,8.5 km solo,Na
578,16 July 1996,-,40.302 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,312,3541,Agen,Hautacam,n/a,1872,8 km solo,Na
579,17 July 1996,-,36.803 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,365,6000,Argeles-Gazost,Pamplona,n/a,1872,Sprint à deux,Na
580,18 July 1996,-,36.927 km/h,Na,ME - Men Elite,154.5 km,GT.A.Stage,Na,Na,235,3000,Pamplona,Hendaye,n/a,1872,Sprint à deux,Na
581,19 July 1996,-,41.792 km/h,Na,ME - Men Elite,226.5 km,GT.A.Stage,Na,Na,25,1754,Hendaye,Bordeaux,n/a,1872,Sprint of large group,Na
582,20 July 1996,-,50.452 km/h,Na,ME - Men Elite,63.5 km,GT.A.Stage,Na,Na,24,640,Bordeaux,Saint-Emilion,n/a,1872,,Na
583,21 July 1996,-,41.996 km/h,Na,ME - Men Elite,147.5 km,GT.A.Stage,Na,Na,39,1740,Palaiseau,Paris,n/a,1872,Sprint of large group,Na
584,02 July 1995,-,39.164 km/h,Na,ME - Men Elite,228 km,GT.A.Stage,Na,Na,83,2500,Dinan,Lannion,n/a,1871,Sprint of large group,Na
585,03 July 1995,-,44.277 km/h,Na,ME - Men Elite,241 km,GT.A.Stage,Na,Na,51,2723,Perros Guirec,Vitré,n/a,1871,Sprint of large group,Na
586,05 July 1995,-,41.927 km/h,Na,ME - Men Elite,154 km,GT.A.Stage,Na,Na,68,1845,Alençon,Le Havre,n/a,1871,Sprint of large group,Na
587,06 July 1995,-,45.03 km/h,Na,ME - Men Elite,264 km,GT.A.Stage,Na,Na,35,2194,Fécamp,Dunkirk,n/a,1871,Sprint of large group,Na
588,07 July 1995,-,42.296 km/h,Na,ME - Men Elite,191 km,GT.A.Stage,Na,Na,38,1310,Dunkirk,Charleroi,n/a,1871,Sprint of large group,Na
589,08 July 1995,-,41.633 km/h,Na,ME - Men Elite,200 km,GT.A.Stage,Na,Na,146,3572,Charleroi,Liège,n/a,1871,Sprint à deux,Na
590,09 July 1995,-,50.41 km/h,Na,ME - Men Elite,54 km,GT.A.Stage,Na,Na,62,937,Huy,Séraing,n/a,1871,,Na
591,11 July 1995,-,35.407 km/h,Na,ME - Men Elite,166 km,GT.A.Stage,Na,Na,561,5000,Le Grand Bornand,La Plagne,n/a,1871,66 km solo,Na
592,12 July 1995,-,30.457 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,611,5500,Aime,L'Alpe d'Huez,n/a,1871,8 km solo,Na
593,13 July 1995,-,41.942 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,227,2500,Bourg d'Oisans,Saint-Etienne,n/a,1871,Sprint à deux,Na
594,14 July 1995,-,41.933 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,225,4000,Saint-Etienne,Mende,n/a,1871,4 km solo,Na
595,15 July 1995,-,38.147 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,151,3500,Mende,Revel,n/a,1871,Sprint à deux,Na
596,16 July 1995,-,35.447 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,427,3500,Saint Orens de Gameville,Guzet-Neige,n/a,1871,44 km solo,Na
597,18 July 1995,-,32.616 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,606,6000,Saint Girons,Cauterets-Cambasque,n/a,1871,121 km solo,Na
598,20 July 1995,-,32.32 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,53,2237,Pau,Bordeaux,n/a,1871,Sprint of large group,Na
599,21 July 1995,-,40.547 km/h,Na,ME - Men Elite,154 km,GT.A.Stage,Na,Na,76,2476,Montpon-Ménestérol,Limoges,n/a,1871,29 km solo,Na
600,22 July 1995,-,47.944 km/h,Na,ME - Men Elite,46 km,GT.A.Stage,Na,Na,118,1097,Lac de Vassivière,Lac de Vassivière,n/a,1871,,Na
601,23 July 1995,-,40.953 km/h,Na,ME - Men Elite,150 km,GT.A.Stage,Na,Na,33,1878,Sainte Geneviève des Bois,Paris,n/a,1871,Sprint of large group,Na
602,03 July 1994,-,40.55 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,15,1782,Lille-Euralille,Armentières,n/a,1731,Sprint of large group,Na
603,04 July 1994,-,39.95 km/h,Na,ME - Men Elite,203.5 km,GT.A.Stage,Na,Na,59,1948,Roubaix,Boulogne-Sur-Mer,n/a,1731,Sprint of large group,Na
604,06 July 1994,-,39.22 km/h,Na,ME - Men Elite,204.5 km,GT.A.Stage,Na,Na,110,2693,Dover,Brighton,n/a,1731,5 km solo,Na
605,07 July 1994,-,44.73 km/h,Na,ME - Men Elite,187 km,GT.A.Stage,Na,Na,62,2223,Portsmouth,Portsmouth,n/a,1731,Sprint of large group,Na
606,08 July 1994,-,38.76 km/h,Na,ME - Men Elite,270.5 km,GT.A.Stage,Na,Na,50,2769,Cherbourg,Rennes,n/a,1731,3 km solo,Na
607,09 July 1994,-,43.63 km/h,Na,ME - Men Elite,259.5 km,GT.A.Stage,Na,Na,36,1993,Rennes,Futuroscope,n/a,1731,Sprint of large group,Na
608,10 July 1994,-,42.37 km/h,Na,ME - Men Elite,218.5 km,GT.A.Stage,Na,Na,87,2702,Poitiers,Trélissac,n/a,1731,Sprint à deux,Na
609,11 July 1994,-,50.55 km/h,Na,ME - Men Elite,64 km,GT.A.Stage,Na,Na,37,829,Périgueux,Bergerac,n/a,1731,,Na
610,12 July 1994,-,44.14 km/h,Na,ME - Men Elite,160.5 km,GT.A.Stage,Na,Na,96,2000,Bergerac,Cahors,n/a,1731,9 km solo,Na
611,13 July 1994,-,37.817 km/h,Na,ME - Men Elite,263.5 km,GT.A.Stage,Na,Na,315,3500,Cahors,Hautacam,n/a,1731,Sprint à deux,Na
612,15 July 1994,-,33.29 km/h,Na,ME - Men Elite,204.5 km,GT.A.Stage,Na,Na,618,5500,Lourdes,Luz Ardiden,n/a,1731,40 km solo,Na
613,16 July 1994,-,42.5 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,56,1848,Bagnères De Bigorre,Albi,n/a,1731,20 km solo,Na
614,17 July 1994,-,38.963 km/h,Na,ME - Men Elite,202 km,GT.A.Stage,Na,Na,113,2500,Castres,Montpellier,n/a,1731,Sprint à deux,Na
615,18 July 1994,-,35.36 km/h,Na,ME - Men Elite,231 km,GT.A.Stage,Na,Na,221,3876,Montpellier,Carpentras,n/a,1731,171 km solo,Na
616,19 July 1994,-,36.73 km/h,Na,ME - Men Elite,224.5 km,GT.A.Stage,Na,Na,523,5000,Valréas,L'alpe D'huez,n/a,1731,15 km solo,Na
617,20 July 1994,-,28.48 km/h,Na,ME - Men Elite,149 km,GT.A.Stage,Na,Na,599,5500,Bourg D'oisans,Val Thorens,n/a,1731,1 km solo,Na
618,21 July 1994,-,35.817 km/h,Na,ME - Men Elite,174.5 km,GT.A.Stage,Na,Na,410,4500,Moutiers,Cluses,n/a,1731,31 km solo,Na
619,22 July 1994,-,34.344 km/h,Na,ME - Men Elite,47.5 km,GT.A.Stage,Na,Na,328,2386,Cluses,Avoriaz,n/a,1731,,Na
620,23 July 1994,-,35.68 km/h,Na,ME - Men Elite,208.5 km,GT.A.Stage,Na,Na,149,2500,Morzine-Avoriaz,Lac Saint Point-Malbuisson,n/a,1731,Sprint of large group,Na
621,24 July 1994,-,37.028 km/h,Na,ME - Men Elite,175 km,GT.A.Stage,Na,Na,33,1965,Disneyland-Paris,Paris,n/a,1731,1 km solo,Na
622,04 July 1993,-,44.11 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,25,1859,Luçon,Les Sables-d'Olonne,n/a,1804,Sprint of large group,Na
623,05 July 1993,-,40.01 km/h,Na,ME - Men Elite,227.5 km,GT.A.Stage,Na,Na,17,1349,Les Sables-d'Olonne,Vannes,n/a,1804,Sprint of small group,Na
624,06 July 1993,-,40.34 km/h,Na,ME - Men Elite,189.5 km,GT.A.Stage,Na,Na,50,2317,Vannes,Dinard,n/a,1804,Sprint of large group,Na
625,08 July 1993,-,43.37 km/h,Na,ME - Men Elite,225.5 km,GT.A.Stage,Na,Na,52,2350,Avranches,Evreux,n/a,1804,0.7 km solo,Na
626,09 July 1993,-,49.42 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,21,1533,Évreux,Amiens,n/a,1804,17 km solo,Na
627,10 July 1993,-,44.52 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,47,2203,Péronne,Châlons Sur Marne,n/a,1804,Sprint of small group,Na
628,11 July 1993,-,42.19 km/h,Na,ME - Men Elite,184.5 km,GT.A.Stage,Na,Na,58,1843,Châlons Sur Marne,Verdun,n/a,1804,Sprint of small group,Na
629,12 July 1993,-,48.6 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,37,649,Lac De Madine,Lac De Madine,n/a,1804,,Na
630,14 July 1993,-,37.04 km/h,Na,ME - Men Elite,203 km,GT.A.Stage,Na,Na,435,5500,Villard De Lans,Serre Chevalier,n/a,1804,Sprint of small group,Na
631,15 July 1993,-,31.491 km/h,Na,ME - Men Elite,179 km,GT.A.Stage,Na,Na,361,5339,Serre Chevalier,Isola 2000,n/a,1804,Sprint à deux,Na
632,16 July 1993,-,38.16 km/h,Na,ME - Men Elite,286 km,GT.A.Stage,Na,Na,279,3500,Isola,Marseille,n/a,1804,185 km solo,Na
633,17 July 1993,-,43.02 km/h,Na,ME - Men Elite,181.5 km,GT.A.Stage,Na,Na,20,1289,Marseille,Montpellier,n/a,1804,Sprint of large group,Na
634,18 July 1993,-,40.69 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,64,1500,Montpellier,Perpignan,n/a,1804,Sprint à deux,Na
635,19 July 1993,-,31.55 km/h,Na,ME - Men Elite,231.5 km,GT.A.Stage,Na,Na,561,6000,Perpignan,Pal,n/a,1804,? km solo,Na
636,21 July 1993,-,31.29 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,585,5500,Andorra,Pla d'Adet,n/a,1804,Sprint of small group,Na
637,22 July 1993,-,37.31 km/h,Na,ME - Men Elite,189.5 km,GT.A.Stage,Na,Na,223,4000,Tarbes,Pau,n/a,1804,Sprint of small group,Na
638,23 July 1993,-,38.73 km/h,Na,ME - Men Elite,199.5 km,GT.A.Stage,Na,Na,20,1215,Orthez,Bordeaux,n/a,1804,Sprint of small group,Na
639,24 July 1993,-,50.5 km/h,Na,ME - Men Elite,48 km,GT.A.Stage,Na,Na,34,608,Brétigny-sur-Orge,Montlhéry,n/a,1804,,Na
640,25 July 1993,-,36.02 km/h,Na,ME - Men Elite,196.5 km,GT.A.Stage,Na,Na,47,2395,Viry-Châtillon,Paris,n/a,1804,Sprint of large group,Na
641,05 July 1992,-,42.03 km/h,Na,ME - Men Elite,194.5 km,GT.A.Stage,Na,Na,227,2500,San Sebastian,San Sebastian,n/a,2047,2 km solo,Na
642,06 July 1992,-,38.07 km/h,Na,ME - Men Elite,255 km,GT.A.Stage,Na,Na,291,4000,San Sebastian,Pau,n/a,2047,0.5 km solo,Na
643,07 July 1992,-,37.88 km/h,Na,ME - Men Elite,218 km,GT.A.Stage,Na,Na,17,1285,Pau,Bordeaux,n/a,2047,Sprint of small group,Na
644,09 July 1992,-,47.8 km/h,Na,ME - Men Elite,196 km,GT.A.Stage,Na,Na,15,1538,Nogent-sur-Oise,Wasquehal,n/a,2047,5 km solo,Na
645,10 July 1992,-,46.15 km/h,Na,ME - Men Elite,167 km,GT.A.Stage,Na,Na,74,2168,Roubaix,Brussel,n/a,2047,Sprint of small group,Na
646,11 July 1992,-,45.04 km/h,Na,ME - Men Elite,196.5 km,GT.A.Stage,Na,Na,85,2010,Brussel,Valkenburg,n/a,2047,Sprint à deux,Na
647,12 July 1992,-,43.42 km/h,Na,ME - Men Elite,206.5 km,GT.A.Stage,Na,Na,123,2609,Valkenburg,Koblenz,n/a,2047,1.5 km solo,Na
648,13 July 1992,-,49.05 km/h,Na,ME - Men Elite,65 km,GT.A.Stage,Na,Na,52,880,Luxembourg,Luxembourg,n/a,2047,,Na
649,14 July 1992,-,43.01 km/h,Na,ME - Men Elite,217 km,GT.A.Stage,Na,Na,90,2000,Luxembourg,Straatsburg,n/a,2047,Sprint of large group,Na
650,15 July 1992,-,38.3 km/h,Na,ME - Men Elite,249.5 km,GT.A.Stage,Na,Na,255,4500,Straatsburg,Mulhouse,n/a,2047,56 km solo,Na
651,17 July 1992,-,26.73 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,216,4500,Dole,Saint-Gervais-les-Bains,n/a,2047,Sprint à deux,Na
652,18 July 1992,-,32.85 km/h,Na,ME - Men Elite,254.5 km,GT.A.Stage,Na,Na,608,6974,Saint-Gervais,Sestriere,n/a,2047,125 km solo,Na
653,19 July 1992,-,32.72 km/h,Na,ME - Men Elite,186.5 km,GT.A.Stage,Na,Na,613,6000,Sestriere,l'Alpe d'Huez,n/a,2047,7 km solo,Na
654,20 July 1992,-,41.83 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,161,2662,Bourg d'Oisans,Saint-Etienne,n/a,2047,33 km solo,Na
655,21 July 1992,-,36.11 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,285,3500,Saint-Etienne,La Bourboule,n/a,2047,26 km solo,Na
656,22 July 1992,-,41.25 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,108,2500,La Bourboule,Montluçon,n/a,2047,34 km solo,Na
657,23 July 1992,-,41.4 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,35,1610,Montluçon,Tours,n/a,2047,Sprint of large group,Na
658,24 July 1992,-,52.35 km/h,Na,ME - Men Elite,64 km,GT.A.Stage,Na,Na,24,624,Tours,Blois,n/a,2047,,Na
659,25 July 1992,-,36.63 km/h,Na,ME - Men Elite,222 km,GT.A.Stage,Na,Na,30,1489,Blois,Nanterre,n/a,2047,Sprint of small group,Na
660,26 July 1992,-,40.55 km/h,Na,ME - Men Elite,141 km,GT.A.Stage,Na,Na,38,1808,La Défense,Paris,n/a,2047,Sprint of large group,Na
661,07 July 1991,-,46.14 km/h,Na,ME - Men Elite,114.5 km,GT.A.Stage,Na,Na,59,1653,Lyon,Lyon,n/a,1933,Sprint of small group,Na
662,08 July 1991,-,40.07 km/h,Na,ME - Men Elite,210.5 km,GT.A.Stage,Na,Na,25,1532,Villeurbanne,Dijon,n/a,1933,2 km solo,Na
663,09 July 1991,-,36.57 km/h,Na,ME - Men Elite,286 km,GT.A.Stage,Na,Na,62,2950,Dijon,Reims,n/a,1933,Sprint of large group,Na
664,10 July 1991,-,45.39 km/h,Na,ME - Men Elite,149.5 km,GT.A.Stage,Na,Na,19,1191,Reims,Valenciennes,n/a,1933,0.7 km solo,Na
665,11 July 1991,-,39 km/h,Na,ME - Men Elite,259 km,GT.A.Stage,Na,Na,55,2593,Arras,Le Havre,n/a,1933,234 km solo,Na
666,12 July 1991,-,48.66 km/h,Na,ME - Men Elite,196.5 km,GT.A.Stage,Na,Na,45,1707,Le Havre,Argentan,n/a,1933,Sprint of large group,Na
667,13 July 1991,-,45.75 km/h,Na,ME - Men Elite,73 km,GT.A.Stage,Na,Na,39,934,Argentan,Alençon,n/a,1933,,Na
668,14 July 1991,-,43.74 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,29,1679,Alençon,Rennes,n/a,1933,Sprint of small group,Na
669,15 July 1991,-,38.5 km/h,Na,ME - Men Elite,207.5 km,GT.A.Stage,Na,Na,29,2047,Rennes,Quimper,n/a,1933,Sprint of small group,Na
670,16 July 1991,-,47.23 km/h,Na,ME - Men Elite,246 km,GT.A.Stage,Na,Na,35,2402,Quimper,Saint-Herblain,n/a,1933,1.5 km solo,Na
671,18 July 1991,-,36.47 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,372,4000,Pau,Jaca,n/a,1933,Sprint of small group,Na
672,19 July 1991,-,32.28 km/h,Na,ME - Men Elite,232 km,GT.A.Stage,Na,Na,577,6000,Jaca,Val Louron,n/a,1933,Sprint à deux,Na
673,20 July 1991,-,40.45 km/h,Na,ME - Men Elite,172.5 km,GT.A.Stage,Na,Na,56,1912,Saint-Gaudens,Castres,n/a,1933,27 km solo,Na
674,21 July 1991,-,36.97 km/h,Na,ME - Men Elite,235 km,GT.A.Stage,Na,Na,156,3000,Albi,Alès,n/a,1933,64 km solo,Na
675,22 July 1991,-,35.18 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,97,2500,Alès,Gap,n/a,1933,Sprint à deux,Na
